index,timestamp_utc,delta_ms,direction,group,command,cmd_value,kind,status,decoded,payload_len,payload_hex
5280,2026-08-27 20:02:10.507354,59.872,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5281,2026-08-27 20:02:10.508121,0.767,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5282,2026-08-27 20:02:10.514771,6.650,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=0b fd 18 0b 2b 00 00 ff,148,04 00 91 00 0b fd 18 0b 2b 00 00 ff 9c e3 0f fd 0b fd 18 0a 2b 00 00 ff 9c dd 0f fd 0b fd 18 09 2b 00 00 ff 9c d7 0f fd 0b fd 18 08 2b 00 00 ff 9c d1 0f fd 0b fd 18 07 2b 00 00 ff 9c cb 0f fd ...(+84B)
5283,2026-08-27 20:02:10.536355,21.584,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5284,2026-08-27 20:02:10.537196,0.841,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5285,2026-08-27 20:02:10.541698,4.502,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=27 01 14 1f 27 02 11 f8,148,04 00 91 00 27 01 14 1f 27 02 11 f8 15 f9 00 0c 9c d4 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 1e 27 02 11 f8 15 f9 00 0c 9c c6 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 1d ...(+84B)
5286,2026-08-27 20:02:10.586900,45.202,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5287,2026-08-27 20:02:10.587429,0.529,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5288,2026-08-27 20:02:10.593186,5.757,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=27 02 11 f8 15 f9 00 0c,148,04 00 91 00 27 02 11 f8 15 f9 00 0c 9c 8e 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 19 27 02 11 f8 15 f9 00 0c 9c 80 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 18 27 02 11 f8 ...(+84B)
5289,2026-08-27 20:02:10.643450,50.264,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5290,2026-08-27 20:02:10.644727,1.277,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5291,2026-08-27 20:02:10.648415,3.688,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=15 f9 00 0b 9c 48 0f fb,148,04 00 91 00 15 f9 00 0b 9c 48 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 14 27 02 11 f8 15 f9 00 0b 9c 3a 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 13 27 02 11 f8 15 f9 00 0b ...(+84B)
5292,2026-08-27 20:02:10.708424,60.009,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5293,2026-08-27 20:02:10.709634,1.210,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5294,2026-08-27 20:02:10.713681,4.047,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=9c 02 0f fb 0b fb 21 f8,148,04 00 91 00 9c 02 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 0f 27 02 11 f8 15 f9 00 0b 9c f4 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 0e 27 02 11 f8 15 f9 00 0b 9c e6 0f fb ...(+84B)
5295,2026-08-27 20:02:10.737774,24.093,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5296,2026-08-27 20:02:10.739242,1.468,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5297,2026-08-27 20:02:10.742643,3.401,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=0b fb 21 f8 25 f9 13 05,148,04 00 91 00 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 0a 27 02 11 f8 15 f9 00 0b 9c ae 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 09 27 02 11 f8 15 f9 00 0b 9c a0 0f fb 0b fb 21 f8 ...(+84B)
5298,2026-08-27 20:02:10.831136,88.493,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5299,2026-08-27 20:02:10.831923,0.787,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5300,2026-08-27 20:02:10.836500,4.577,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=25 f9 13 05 17 06 23 00,148,04 00 91 00 25 f9 13 05 17 06 23 00 27 01 14 05 27 02 11 f8 15 f9 00 0a 9c 68 0f fb 0b fb 21 f8 25 f9 13 05 17 06 23 00 27 01 14 04 27 02 11 f8 15 f9 00 0a 9c 5a 0f fb 0b fb 21 f8 25 f9 13 05 ...(+84B)
5301,2026-08-27 20:02:10.891676,55.176,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5302,2026-08-27 20:02:10.892603,0.927,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5303,2026-08-27 20:02:10.897781,5.178,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=a4 19 19 e1 c8 3f 39 e3,148,04 00 91 00 a4 19 19 e1 c8 3f 39 e3 00 79 12 0c 00 79 16 0d 23 04 27 05 00 79 12 a4 00 79 16 a5 23 06 27 07 11 f8 15 f9 00 02 c0 ff 23 02 27 03 23 00 27 01 00 ab 14 ab 00 2b 10 aa 00 09 9c 35 ...(+84B)
5304,2026-08-27 20:02:10.944088,46.307,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5305,2026-08-27 20:02:10.945617,1.529,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5306,2026-08-27 20:02:10.951673,6.056,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 79 16 0d 23 04 27 05,148,04 00 91 00 00 79 16 0d 23 04 27 05 00 79 12 a4 00 79 16 a5 23 06 27 07 11 f8 15 f9 00 02 c0 ff 23 02 27 03 23 00 27 01 00 ab 14 ab 00 2b 10 aa 00 09 9c f3 23 00 27 01 13 04 17 05 00 09 9c ed ...(+84B)
5307,2026-08-27 20:02:11.011669,59.996,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5308,2026-08-27 20:02:11.012713,1.044,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5309,2026-08-27 20:02:11.014659,1.946,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=14 01 27 02 88 01 f0 1c,148,04 00 91 00 14 01 27 02 88 01 f0 1c 18 20 5b 07 11 f8 15 f9 a1 e3 21 f8 25 f9 80 00 e8 08 00 80 30 00 21 f8 25 f9 17 02 d4 01 27 02 00 db 14 a2 27 01 00 c9 14 0f 27 00 11 f8 15 f9 00 09 9c 26 ...(+84B)
5310,2026-08-27 20:02:11.086526,71.867,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5311,2026-08-27 20:02:11.087068,0.542,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5312,2026-08-27 20:02:11.096972,9.904,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=40 78 21 f8 25 f9 17 02,148,04 00 91 00 40 78 21 f8 25 f9 17 02 d4 01 27 02 11 f8 15 f9 a0 01 21 f8 25 f9 00 65 80 87 fc 14 f0 04 00 ed 84 51 fc 10 00 db 14 a2 00 c9 10 0f 55 f9 00 00 61 f8 21 f8 25 f9 17 08 84 01 f0 04 ...(+84B)
5313,2026-08-27 20:02:11.133608,36.636,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5314,2026-08-27 20:02:11.134446,0.838,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5315,2026-08-27 20:02:11.138732,4.286,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 db 14 a2 00 c9 10 0f,148,04 00 91 00 00 db 14 a2 00 c9 10 0f 55 f9 00 00 61 f8 00 ff 9c 16 e0 05 11 f8 15 f9 00 ff 9c cf 23 03 27 04 18 1f 5b 07 13 03 17 04 09 00 a5 e3 23 03 27 04 9b 02 f4 06 74 00 d0 ff 40 00 23 03 ...(+84B)
5316,2026-08-27 20:02:11.160629,21.897,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5317,2026-08-27 20:02:11.161679,1.050,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5318,2026-08-27 20:02:11.164564,2.885,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=2b 00 18 00 2b 01 2b 02,148,04 00 91 00 2b 00 18 00 2b 01 2b 02 00 ff 9c 10 0f fb 0b fb 18 18 2b 00 18 00 2b 01 2b 02 00 ff 9c 07 0f fb 0b fb 18 17 2b 00 18 00 2b 01 2b 02 00 ff 9c fe 0f fb 0b fb 18 16 2b 00 18 00 2b 01 ...(+84B)
5319,2026-08-27 20:02:11.204261,39.697,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5320,2026-08-27 20:02:11.205512,1.251,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5321,2026-08-27 20:02:11.210525,5.013,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=2b 00 18 00 2b 01 2b 02,148,04 00 91 00 2b 00 18 00 2b 01 2b 02 00 ff 9c c8 0f fb 0b fb 18 10 2b 00 18 00 2b 01 2b 02 00 ff 9c bf 0f fb 0b fb 18 0f 2b 00 18 00 2b 01 2b 02 00 ff 9c b6 0f fb 0b fb 18 0e 2b 00 18 00 2b 01 ...(+84B)
5322,2026-08-27 20:02:11.251070,40.545,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5323,2026-08-27 20:02:11.253704,2.634,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5324,2026-08-27 20:02:11.257407,3.703,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=2b 00 18 00 2b 01 2b 02,148,04 00 91 00 2b 00 18 00 2b 01 2b 02 00 ff 9c 80 0f fb 0b fb 18 08 2b 00 18 00 2b 01 2b 02 00 fe 9c 77 0f fb 0b fb 18 07 2b 00 18 00 2b 01 2b 02 00 fe 9c 6e 0f fb 0b fb 18 06 2b 00 18 00 2b 01 ...(+84B)
5325,2026-08-27 20:02:11.340681,83.274,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5326,2026-08-27 20:02:11.341848,1.167,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5327,2026-08-27 20:02:11.346161,4.313,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=2b 00 18 00 2b 01 2b 02,148,04 00 91 00 2b 00 18 00 2b 01 2b 02 00 fe 9c 38 0f fb 0b fb 18 1d 2b 00 18 01 2b 01 18 00 2b 02 00 fe 9c 2e 0f fb 0b fb 18 1c 2b 00 18 01 2b 01 18 00 2b 02 00 fe 9c 24 0f fb 0b fb 18 1b 2b 00 ...(+84B)
5328,2026-08-27 20:02:11.398455,52.294,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5329,2026-08-27 20:02:11.399472,1.017,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5330,2026-08-27 20:02:11.404698,5.226,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=18 00 2b 02 00 fe 9c f2,148,04 00 91 00 18 00 2b 02 00 fe 9c f2 0f fb 0b fb 18 16 2b 00 18 01 2b 01 18 00 2b 02 00 fe 9c e8 0f fb 0b fb 18 15 2b 00 18 01 2b 01 18 00 2b 02 00 fe 9c de 0f fb 0b fb 18 14 2b 00 18 01 2b 01 ...(+84B)
5331,2026-08-27 20:02:11.424847,20.149,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5332,2026-08-27 20:02:11.425968,1.121,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5333,2026-08-27 20:02:11.432032,6.064,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 fe 9c ac 0f fb 0b fb,148,04 00 91 00 00 fe 9c ac 0f fb 0b fb 18 0f 2b 00 18 01 2b 01 18 00 2b 02 00 fe 9c a2 0f fb 0b fb 18 0e 2b 00 18 01 2b 01 18 00 2b 02 00 fe 9c 98 0f fb 0b fb 18 0d 2b 00 18 01 2b 01 18 00 2b 02 ...(+84B)
5334,2026-08-27 20:02:11.481883,49.851,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5335,2026-08-27 20:02:11.483115,1.232,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5336,2026-08-27 20:02:11.486516,3.401,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=0f fb 0b fb 18 08 2b 00,148,04 00 91 00 0f fb 0b fb 18 08 2b 00 18 01 2b 01 18 00 2b 02 00 fd 9c 5c 0f fb 0b fb 18 07 2b 00 18 01 2b 01 18 00 2b 02 00 fd 9c 52 0f fb 0b fb 18 06 2b 00 18 01 2b 01 18 00 2b 02 00 fd 9c 48 ...(+84B)
5337,2026-08-27 20:02:11.563250,76.734,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5338,2026-08-27 20:02:11.564237,0.987,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5339,2026-08-27 20:02:11.566271,2.034,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=18 01 2b 00 2b 01 18 00,148,04 00 91 00 18 01 2b 00 2b 01 18 00 2b 02 00 fd 9c 17 0f fb 0b fb 18 1f 2b 00 18 00 2b 01 18 01 2b 02 00 fd 9c 0d 0f fb 0b fb 18 1e 2b 00 18 00 2b 01 18 01 2b 02 00 fd 9c 03 0f fb 0b fb 18 1d ...(+84B)
5340,2026-08-27 20:02:11.631377,65.106,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5341,2026-08-27 20:02:11.632941,1.564,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5342,2026-08-27 20:02:11.636327,3.386,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=2b 01 18 01 2b 02 00 fd,148,04 00 91 00 2b 01 18 01 2b 02 00 fd 9c d1 0f fb 0b fb 18 18 2b 00 18 00 2b 01 18 01 2b 02 00 fd 9c c7 0f fb 0b fb 18 17 2b 00 18 00 2b 01 18 01 2b 02 00 fd 9c bd 0f fb 0b fb 18 16 2b 00 18 00 ...(+84B)
5343,2026-08-27 20:02:11.729212,92.885,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5344,2026-08-27 20:02:11.730167,0.955,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5345,2026-08-27 20:02:11.732400,2.233,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=2b 02 00 fd 9c 8b 0f fb,148,04 00 91 00 2b 02 00 fd 9c 8b 0f fb 0b fb 18 11 2b 00 18 00 2b 01 18 01 2b 02 00 fd 9c 81 0f fb 0b fb 18 10 2b 00 18 00 2b 01 18 01 2b 02 00 fc 9c 77 0f fb 0b fb 18 0f 2b 00 18 00 2b 01 18 01 ...(+84B)
5346,2026-08-27 20:02:11.824390,91.990,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5347,2026-08-27 20:02:11.825411,1.021,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5348,2026-08-27 20:02:11.827580,2.169,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=9c 45 0f fb 0b fb 18 0a,148,04 00 91 00 9c 45 0f fb 0b fb 18 0a 2b 00 18 00 2b 01 18 01 2b 02 00 fc 9c 3b 0f fb 0b fb 18 09 2b 00 18 00 2b 01 18 01 2b 02 00 fc 9c 31 0f fb 0b fb 18 08 2b 00 18 00 2b 01 18 01 2b 02 00 fc ...(+84B)
5349,2026-08-27 20:02:11.926204,98.624,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5350,2026-08-27 20:02:11.927404,1.200,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5351,2026-08-27 20:02:11.930987,3.583,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=0b fb 18 03 2b 00 18 00,148,04 00 91 00 0b fb 18 03 2b 00 18 00 2b 01 18 01 2b 02 00 fc 9c f5 0f fb 0b fb 18 02 2b 00 18 00 2b 01 18 01 2b 02 00 fc 9c eb 0f fb 0b fb 18 01 2b 00 18 00 2b 01 18 01 2b 02 00 fc 9c e1 0f fb ...(+84B)
5352,2026-08-27 20:02:11.979895,48.908,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5353,2026-08-27 20:02:11.980873,0.978,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5354,2026-08-27 20:02:11.987982,7.109,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 fc 9c b4 0f fb 0b fb,148,04 00 91 00 00 fc 9c b4 0f fb 0b fb 18 1a 2b 00 18 01 2b 01 2b 02 00 fc 9c ab 0f fb 0b fb 18 19 2b 00 18 01 2b 01 2b 02 00 fc 9c a2 0f fb 0b fb 18 18 2b 00 18 01 2b 01 2b 02 00 fc 9c 99 0f fb ...(+84B)
5355,2026-08-27 20:02:12.032787,44.805,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5356,2026-08-27 20:02:12.033357,0.570,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5357,2026-08-27 20:02:12.039482,6.125,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 fb 9c 6c 0f fb 0b fb,148,04 00 91 00 00 fb 9c 6c 0f fb 0b fb 18 12 2b 00 18 01 2b 01 2b 02 00 fb 9c 63 0f fb 0b fb 18 11 2b 00 18 01 2b 01 2b 02 00 fb 9c 5a 0f fb 0b fb 18 10 2b 00 18 01 2b 01 2b 02 00 fb 9c 51 0f fb ...(+84B)
5358,2026-08-27 20:02:12.061395,21.913,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5359,2026-08-27 20:02:12.062108,0.713,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5360,2026-08-27 20:02:12.067655,5.547,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 fb 9c 24 0f fb 0b fb,148,04 00 91 00 00 fb 9c 24 0f fb 0b fb 18 0a 2b 00 18 01 2b 01 2b 02 00 fb 9c 1b 0f fb 0b fb 18 09 2b 00 18 01 2b 01 2b 02 00 fb 9c 12 0f fb 0b fb 18 08 2b 00 18 01 2b 01 2b 02 00 fb 9c 09 0f fb ...(+84B)
5361,2026-08-27 20:02:12.105811,38.156,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5362,2026-08-27 20:02:12.110220,4.409,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5363,2026-08-27 20:02:12.115097,4.877,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 fb 9c dc 0f fb 0b fb,148,04 00 91 00 00 fb 9c dc 0f fb 0b fb 18 02 2b 00 18 01 2b 01 2b 02 00 fb 9c d3 0f fb 0b fb 18 01 2b 00 2b 01 2b 02 00 fb 9c cb 0f fb 0b f4 21 f8 25 f9 80 00 00 01 ec ba f0 04 84 00 00 01 f4 b6 ...(+84B)
5364,2026-08-27 20:02:12.158582,43.485,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5365,2026-08-27 20:02:12.159718,1.136,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5366,2026-08-27 20:02:12.168016,8.298,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=27 07 09 00 a4 10 00 40,148,04 00 91 00 27 07 09 00 a4 10 00 40 84 00 f8 16 13 06 17 07 a0 02 23 06 27 07 9b 0f f4 05 13 03 30 ff 23 03 e0 04 17 03 34 01 27 03 13 06 17 07 09 00 a4 10 00 40 84 ff 2c ec 13 06 17 07 09 00 ...(+84B)
5367,2026-08-27 20:02:12.205614,37.598,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5368,2026-08-27 20:02:12.206419,0.805,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5369,2026-08-27 20:02:12.209136,2.717,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=00 c0 10 00 23 08 13 08,148,04 00 91 00 00 c0 10 00 23 08 13 08 17 09 55 f9 00 00 61 f8 23 00 27 01 13 04 17 05 00 04 9c 96 23 04 27 05 17 02 34 ff 27 02 84 ff f0 d6 13 0f 80 01 f0 19 13 06 17 07 23 00 27 01 13 04 17 05 ...(+84B)
5370,2026-08-27 20:02:12.300476,91.340,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5371,2026-08-27 20:02:12.334812,34.336,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
5372,2026-08-27 20:02:12.340970,6.158,APP->RADIO,extended,VM_CONTROL,1602,request,,UPDATE_DATA isFinal=0 chunkLen=144 first=20 0a 11 f8 15 f9 09 00,148,04 00 91 00 20 0a 11 f8 15 f9 09 00 a4 10 21 f8 25 f9 13 03 30 10 23 03 17 03 84 f8 20 0a 11 f8 15 f9 09 00 a4 08 21 f8 25 f9 13 03 30 08 23 03 17 03 84 ff 24 0c 11 f8 15 f9 09 00 a4 01 21 f8 ...(+84B)
5373,2026-08-27 20:02:12.385138,44.168,RADIO->APP,extended,VM_CONTROL,1602,response,success,VM_CONTROL reply,1,00
5374,2026-08-27 20:02:12.385781,0.643,RADIO->APP,extended,BT_EVENT_NOTIFICATION,16387,notification,,UPDATE_DATA_BYTES_REQ bytesRequested=144 bytesSkip=0,12,12 03 00 08 00 00 00 90 00 00 00 00
